2021-02-04 12:48:12,696 INFO  Logger.cs: 70 - 
2021-02-04 13:06:03,814 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AntiSlip Coupler v1(Mirror)(Mirror)-1
2021-02-04 13:06:03,815 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Omni_Wheel_100mm v4-1
2021-02-04 13:06:03,815 INFO  ExportHelperExtension.cs: 1136 - Found 18 in Omni_Wheel_100mm v4-1
2021-02-04 13:06:03,816 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Omni_Wheel_100mm v4-1
2021-02-04 13:06:03,817 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AntiSlip Coupler v1-1
2021-02-04 13:06:03,818 INFO  ExportHelperExtension.cs: 1136 - Found 17 in AntiSlip Coupler v1-1
2021-02-04 13:06:03,818 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AntiSlip Coupler v1-1
2021-02-04 13:06:03,819 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AntiSlip Coupler v1(Mirror) (1)-1
2021-02-04 13:06:03,819 INFO  ExportHelperExtension.cs: 1136 - Found 17 in AntiSlip Coupler v1(Mirror) (1)-1
2021-02-04 13:06:03,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AntiSlip Coupler v1(Mirror) (1)-1
2021-02-04 13:06:03,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HD Planetary Motor v1(Mirror) (1)(Mirror)-1
2021-02-04 13:06:03,822 INFO  ExportHelperExtension.cs: 1136 - Found 17 in HD Planetary Motor v1(Mirror) (1)(Mirror)-1
2021-02-04 13:06:03,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HD Planetary Motor v1(Mirror) (1)(Mirror)-1
2021-02-04 13:06:03,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HD Planetary Motor v1-1
2021-02-04 13:06:03,824 INFO  ExportHelperExtension.cs: 1136 - Found 17 in HD Planetary Motor v1-1
2021-02-04 13:06:03,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HD Planetary Motor v1-1
2021-02-04 13:06:03,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor Mount v1(Mirror) (1)-1
2021-02-04 13:06:03,826 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Motor Mount v1(Mirror) (1)-1
2021-02-04 13:06:03,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor Mount v1(Mirror) (1)-1
2021-02-04 13:06:03,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor Mount v1(Mirror) (2)-1
2021-02-04 13:06:03,828 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Motor Mount v1(Mirror) (2)-1
2021-02-04 13:06:03,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor Mount v1(Mirror) (2)-1
2021-02-04 13:06:03,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Omni_Wheel_100mm v4(Mirror) (3)-1
2021-02-04 13:06:03,830 INFO  ExportHelperExtension.cs: 1136 - Found 18 in Omni_Wheel_100mm v4(Mirror) (3)-1
2021-02-04 13:06:03,830 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Omni_Wheel_100mm v4(Mirror) (3)-1
2021-02-04 13:06:03,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor Mount v1(Mirror) (1)(Mirror)-1
2021-02-04 13:06:03,832 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Motor Mount v1(Mirror) (1)(Mirror)-1
2021-02-04 13:06:03,833 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor Mount v1(Mirror) (1)(Mirror)-1
2021-02-04 13:06:03,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HD Planetary Motor v1(Mirror) (2)-1
2021-02-04 13:06:03,836 INFO  ExportHelperExtension.cs: 1136 - Found 17 in HD Planetary Motor v1(Mirror) (2)-1
2021-02-04 13:06:03,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HD Planetary Motor v1(Mirror) (2)-1
2021-02-04 13:06:03,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Omni_Wheel_100mm v4(Mirror) (2)(Mirror)-1
2021-02-04 13:06:03,847 INFO  ExportHelperExtension.cs: 1136 - Found 18 in Omni_Wheel_100mm v4(Mirror) (2)(Mirror)-1
2021-02-04 13:06:03,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Omni_Wheel_100mm v4(Mirror) (2)(Mirror)-1
2021-02-04 13:06:03,849 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from HD Planetary Motor v1(Mirror) (1)-1
2021-02-04 13:06:03,850 INFO  ExportHelperExtension.cs: 1136 - Found 17 in HD Planetary Motor v1(Mirror) (1)-1
2021-02-04 13:06:03,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in HD Planetary Motor v1(Mirror) (1)-1
2021-02-04 13:06:03,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor Mount v1-1
2021-02-04 13:06:03,852 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Motor Mount v1-1
2021-02-04 13:06:03,854 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor Mount v1-1
2021-02-04 13:06:03,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AntiSlip Coupler v1(Mirror)-1
2021-02-04 13:06:03,856 INFO  ExportHelperExtension.cs: 1136 - Found 17 in AntiSlip Coupler v1(Mirror)-1
2021-02-04 13:06:03,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AntiSlip Coupler v1(Mirror)-1
2021-02-04 13:06:03,858 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pass Robot base chassis only-1
2021-02-04 13:06:03,858 INFO  ExportHelperExtension.cs: 1136 - Found 17 in pass Robot base chassis only-1
2021-02-04 13:06:03,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pass Robot base chassis only-1
2021-02-04 13:06:03,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Omni_Wheel_100mm v4(Mirror) (2)-1
2021-02-04 13:06:03,860 INFO  ExportHelperExtension.cs: 1136 - Found 18 in Omni_Wheel_100mm v4(Mirror) (2)-1
2021-02-04 13:06:03,862 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Omni_Wheel_100mm v4(Mirror) (2)-1
2021-02-04 13:06:06,377 INFO  SwAddin.cs: 339 - Loading config tree
2021-02-04 13:06:06,385 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-02-04 13:06:06,493 INFO  SwAddin.cs: 344 - Showing property manager
2021-02-04 13:09:25,194 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-04 13:09:28,163 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-04 13:09:28,527 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-04 13:09:28,886 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-02-04 13:12:05,559 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-02-04 13:12:17,187 INFO  ExportHelperExtension.cs: 347 - Creating joint wheel_1
2021-02-04 13:12:17,207 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-02-04 13:12:17,208 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-02-04 13:12:17,209 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2021-02-04 13:12:17,209 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2021-02-04 13:12:17,210 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-02-04 13:12:17,211 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-02-04 13:12:17,211 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2021-02-04 13:12:17,212 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-02-04 13:12:17,212 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-02-04 13:12:17,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-02-04 13:12:17,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-02-04 13:12:17,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 38
2021-02-04 13:12:17,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-02-04 13:12:17,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2021-02-04 13:12:18,775 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-02-04 13:12:18,776 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-02-04 13:12:18,776 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-02-04 13:12:18,777 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-02-04 13:12:18,940 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2021-02-04 13:12:18,941 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 33
2021-02-04 13:12:18,941 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2021-02-04 13:12:18,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-02-04 13:12:18,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2021-02-04 13:12:18,946 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2021-02-04 13:12:18,947 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-02-04 13:12:18,947 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-02-04 13:12:18,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2021-02-04 13:12:18,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-02-04 13:12:18,948 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 38
2021-02-04 13:12:18,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2021-02-04 13:12:18,949 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2021-02-04 13:12:23,277 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wheel_1 failed
2021-02-04 13:12:23,326 INFO  ExportHelperExtension.cs: 347 - Creating joint wheel_2
2021-02-04 13:12:23,326 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-02-04 13:12:23,326 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-02-04 13:12:23,327 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2021-02-04 13:12:23,327 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2021-02-04 13:12:23,328 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-02-04 13:12:23,328 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-02-04 13:12:23,329 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2021-02-04 13:12:23,329 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-02-04 13:12:23,329 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-02-04 13:12:23,330 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-02-04 13:12:23,330 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-02-04 13:12:23,332 INFO  ExportHelperExtension.cs: 1402 - Fixing 38
2021-02-04 13:12:23,334 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-02-04 13:12:23,334 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2021-02-04 13:12:24,482 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-02-04 13:12:24,482 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-02-04 13:12:24,483 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-02-04 13:12:24,484 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-02-04 13:12:24,484 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2021-02-04 13:12:24,485 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 33
2021-02-04 13:12:24,485 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2021-02-04 13:12:24,486 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-02-04 13:12:24,486 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2021-02-04 13:12:24,487 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2021-02-04 13:12:24,487 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-02-04 13:12:24,488 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-02-04 13:12:24,488 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2021-02-04 13:12:24,489 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-02-04 13:12:24,489 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 38
2021-02-04 13:12:24,490 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2021-02-04 13:12:24,491 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2021-02-04 13:12:27,792 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wheel_2 failed
2021-02-04 13:12:27,872 INFO  ExportHelperExtension.cs: 347 - Creating joint wheel_3
2021-02-04 13:12:27,872 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-02-04 13:12:27,873 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-02-04 13:12:27,874 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2021-02-04 13:12:27,874 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2021-02-04 13:12:27,883 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-02-04 13:12:27,884 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-02-04 13:12:27,884 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2021-02-04 13:12:27,885 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-02-04 13:12:27,886 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-02-04 13:12:27,887 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-02-04 13:12:27,888 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2021-02-04 13:12:27,889 INFO  ExportHelperExtension.cs: 1402 - Fixing 38
2021-02-04 13:12:27,890 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2021-02-04 13:12:27,895 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2021-02-04 13:12:28,878 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-02-04 13:12:28,879 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-02-04 13:12:28,879 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-02-04 13:12:28,880 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-02-04 13:12:28,881 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2021-02-04 13:12:28,881 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 33
2021-02-04 13:12:28,883 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2021-02-04 13:12:28,884 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-02-04 13:12:28,884 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2021-02-04 13:12:28,885 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2021-02-04 13:12:28,885 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-02-04 13:12:28,885 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-02-04 13:12:28,886 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2021-02-04 13:12:28,886 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2021-02-04 13:12:28,887 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 38
2021-02-04 13:12:28,887 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2021-02-04 13:12:28,888 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2021-02-04 13:12:33,186 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wheel_3 failed
2021-02-04 13:12:33,236 INFO  ExportHelperExtension.cs: 347 - Creating joint wheel_4
2021-02-04 13:12:33,237 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-02-04 13:12:33,237 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2021-02-04 13:12:33,238 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2021-02-04 13:12:33,238 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2021-02-04 13:12:33,239 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-02-04 13:12:33,239 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2021-02-04 13:12:33,239 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2021-02-04 13:12:33,240 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-02-04 13:12:33,240 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
